image_id,image_path,caption_1,caption_2,caption_3,caption_4,chart_id,chart_uid,edicion,source_page_pdf,source_report,tiene_oracion,fuente_oracion,caption_4_prev,caption_4_fuente
2024-2_img_003,images/2024-2_grafico_003_I_A_4.png,Grafico I.A.4: Cotizacion internacional de principales metales,Cotizacion internacional de principales metales,"El grafico muestra cotizacion internacional de principales metales. Segun el reporte, No Pagina 11 obstante, en los ultimos meses, la cotizacion del zinc ha mostrado un repunte, impulsada por interrupciones en el suministro.","Grafico de lineas con la cotizacion internacional de tres metales —zinc, oro y cobre— como indice base diciembre 2020=100, de enero de 2021 al 22 de octubre de 2024, escala 80-160. El zinc es el mas volatil: escala hasta un maximo de ~157 en abril de 2022, se desploma por debajo de 85 durante 2023 y repunta a ~111 al cierre por interrupciones de oferta. El cobre sube a ~130 a inicios de 2022, corrige hacia ~97 y vuelve a maximos de ~131 en mayo de 2024, cerrando en ~124. El oro es el mas estable durante 2021-2023, entre 90 y 108, y en 2024 despega con pendiente sostenida hasta ~143, el nivel mas alto de la serie al corte, encadenando maximos historicos.",I.A.4,2024-2|I.A.4,2024-2,13,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Cotizacion internacional de principales metales. No Pagina 11 obstante, en los ultimos meses, la cotizacion del zinc ha mostrado un repunte, impulsada por interrupciones en el suministro.",lectura_visual_claude
2024-2_img_004,images/2024-2_grafico_004_I_A_5.png,Grafico I.A.5: Producto Bruto Interno y Demanda Interna,Producto Bruto Interno y Demanda Interna,"El grafico muestra producto bruto interno y demanda interna. Segun el reporte, En lo que va de 2024, la actividad economica ha mantenido una tendencia de recuperacion, con un crecimiento promedio anual de 2.9% entre enero y agosto (ver Grafico I.A.5).","Grafico de barras pareadas con la variacion porcentual real anual del PBI y de la demanda interna del Peru, por trimestres desde el segundo de 2022 hasta el segundo de 2024, mas un dato a agosto de 2024. El tramo inicial muestra crecimiento moderado (3.3/2.4, 2.0/2.6, 1.8/2.0); luego 2023 dibuja la recesion con cuatro trimestres negativos en ambas series, donde la demanda interna cae mas que el producto (hasta -3.7 frente a -0.5 en el segundo trimestre). Desde el primer trimestre de 2024 ambas barras vuelven al terreno positivo y se aceleran: 1.4/2.2, luego 3.6/5.0, y el dato de agosto marca 3.5/3.4, con la demanda interna liderando la recuperacion reciente.",I.A.5,2024-2|I.A.5,2024-2,14,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,cita_explicita,"Producto Bruto Interno y Demanda Interna. En lo que va de 2024, la actividad economica ha mantenido una tendencia de recuperacion, con un crecimiento promedio anual de 2.9% entre enero y agosto .",lectura_visual_claude
2024-2_img_005,images/2024-2_grafico_005_I_A_6.png,Grafico I.A.6: Expectativas Empresariales,Expectativas Empresariales,"El grafico muestra expectativas empresariales. Segun el reporte, Cabe resaltar que se anticipa un mayor crecimiento de la inversion privada en 2025 respecto a lo previsto en junio (4.1% vs. 3.0%, respectivamente), debido principalmente al inicio de la construccion del proyecto minero Tia Maria. 5 BCRP, Reporte de Inflacion: Panorama actual y proyecciones macroeconomicas 2024 – 2025, setiembre de 2024 Pagina 13 En el tercer trimestre de 2024, las expectativas empresariales a corto y largo plazo se mantienen en tramo optimista (ver Grafico I.A.6).","Grafico de lineas con las expectativas empresariales sobre la economia a 3 y a 12 meses, en puntos, de fines de 2018 a octubre de 2024, con linea horizontal en 50 que separa el tramo optimista (arriba) del pesimista (abajo). Ambas series colapsan en abril de 2020 a minimos historicos entre ~10 y ~25, rebotan hacia 2021 y vuelven a hundirse bajo 50 durante 2022 y 2023, en linea con la recesion. Desde inicios de 2024 remontan al tramo optimista: al cierre de octubre de 2024 la expectativa a 12 meses ronda ~60 y la de 3 meses ~52, con la serie a 12 meses sistematicamente por encima de la de 3 meses.",I.A.6,2024-2|I.A.6,2024-2,15,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,cita_explicita,"Expectativas Empresariales. Cabe resaltar que se anticipa un mayor crecimiento de la inversion privada en 2025 respecto a lo previsto en junio , debido principalmente al inicio de la construccion del proyecto minero Tia Maria. 5 BCRP, Reporte de Inflacion: Panorama actual y proyecciones macroeconomicas 2024 – 2025, setiembre de 2024 Pagina 13 En el tercer trimestre de 2024, las expectativas empresariales a corto y largo plazo se mantienen en tramo optimista .",lectura_visual_claude
2024-2_img_006,images/2024-2_grafico_006_I_A_7.png,Grafico I.A.7: Indicadores relacionados al mercado laboral,Indicadores relacionados al mercado laboral,"El grafico muestra indicadores relacionados al mercado laboral. Segun el reporte, Esta mejora tambien se refleja en la calidad de empleo (ver Grafico I.A.7).","Grafico de lineas con dos indicadores del mercado laboral formal en variacion porcentual anual —empleo y masa salarial— con frecuencia mensual, de mediados de 2022 a agosto de 2024. Ambas series se desaceleran a lo largo de 2023, acercandose a tasas cercanas a cero en el peor tramo de la recesion, y repuntan con claridad durante 2024. La masa salarial es la mas dinamica y volatil: acelera hasta ~7-8% anual hacia agosto de 2024, mientras el empleo formal avanza a un ritmo mas moderado, en torno a ~2-4%. La brecha entre ambas series se amplia en el ultimo ano, senal de recuperacion de ingresos por encima de la creacion de puestos.",I.A.7,2024-2|I.A.7,2024-2,16,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,cita_explicita,Indicadores relacionados al mercado laboral. Esta mejora tambien se refleja en la calidad de empleo .,lectura_visual_claude
2024-2_img_007,images/2024-2_grafico_007_I_A_8.png,Grafico I.A.8: Inflacion en Lima Metropolitana,Inflacion en Lima Metropolitana,"El grafico muestra inflacion en lima metropolitana. Segun el reporte, Se proyecta que la inflacion cierre el ano en 2.3% y alcance el centro del rango meta (2.0%) en diciembre de 2025. Ademas de la reversion de los efectos de choques de oferta, esta proyeccion asume que los impactos de factores transitorios como el tipo de cambio, precios internacionales de combustibles y de granos se disipen.","Grafico de lineas con la inflacion anual de Lima Metropolitana —IPC total e IPC sin alimentos y energia— de fines de 2020 a octubre de 2024, con el rango meta del BCRP (1%-3%) marcado como banda horizontal. La inflacion total escala durante 2021, alcanza un maximo de ~8.8% a mediados de 2022, se mantiene elevada hasta inicios de 2023 y luego desciende de forma sostenida hasta reingresar al rango meta durante 2024, cerrando octubre en ~2.0%. La medida sin alimentos y energia es mas suave: sube hasta ~5.9% a inicios de 2023 y baja gradualmente hasta ~2.6% al cierre, ya dentro del rango meta. Ambas series convergen hacia el centro del rango al final del periodo.",I.A.8,2024-2|I.A.8,2024-2,17,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Inflacion en Lima Metropolitana. Se proyecta que la inflacion cierre el ano en 2.3% y alcance el centro del rango meta en diciembre de 2025. Ademas de la reversion de los efectos de choques de oferta, esta proyeccion asume que los impactos de factores transitorios como el tipo de cambio, precios internacionales de combustibles y de granos se disipen.",lectura_visual_claude
2024-2_img_008,images/2024-2_grafico_008_I_A_9.png,Grafico I.A.9: Inflacion y Tasa de interes de referencia del BCRP,Inflacion y Tasa de interes de referencia del BCRP,"El grafico muestra inflacion y tasa de interes de referencia del bcrp. Segun el reporte, Adicionalmente, el BCRP se mantiene atento ante posibles depreciaciones del sol peruano, por lo que lo mas probable es que continue atento a las decisiones de la Reserva Federal y al diferencial entre ambas tasas de interes.","Grafico de lineas que compara la inflacion anual con la tasa de interes de referencia del BCRP, en porcentaje, de 2020 a octubre de 2024. La tasa de referencia parte del minimo historico de 0.25% fijado en la pandemia, sube en escalones acelerados desde fines de 2021 hasta un techo de 7.75% que se mantiene durante buena parte de 2023, y desciende luego de forma gradual hasta ~5% al cierre. La inflacion la cruza dos veces: la supera durante 2021-2022 —tasas reales negativas— con pico de ~8.8%, y cae por debajo desde mediados de 2023, terminando en ~2%. El diferencial final de ~3 puntos indica una postura monetaria todavia restrictiva.",I.A.9,2024-2|I.A.9,2024-2,18,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Inflacion y Tasa de interes de referencia del BCRP. Adicionalmente, el BCRP se mantiene atento ante posibles depreciaciones del sol peruano, por lo que lo mas probable es que continue atento a las decisiones de la Reserva Federal y al diferencial entre ambas tasas de interes.",lectura_visual_claude
2024-2_img_009,images/2024-2_grafico_009_I_B_1.png,Grafico I.B.1: Sistema financiero*: Evolucion de saldos,Sistema financiero*: Evolucion de saldos,"El grafico muestra sistema financiero*: evolucion de saldos. Segun el reporte, El saldo total de creditos sin considerar los programas del gobierno asciende a S/ 391,963 millones y no muestra el cambio de tendencia observado en la actividad economica de los ultimos meses (+3.50% interanual en agosto 2024).","Grafico de lineas con la variacion porcentual anual de los saldos del sistema financiero —creditos y depositos— de 2019 a setiembre de 2024. Ambas series saltan en 2020 por la pandemia: los depositos crecen por encima de ~20% y los creditos en torno a ~13%, impulsados por los programas de garantia estatal. Luego se desinflan: los creditos entran en terreno negativo conforme se amortiza Reactiva, y la recesion de 2023 los mantiene en contraccion, con fondo cerca de -2/-3%. Hacia setiembre de 2024 los creditos apenas retornan a terreno positivo (~1-2%), mientras los depositos se recuperan antes y con mas fuerza, cerrando en torno a ~6%.",I.B.1,2024-2|I.B.1,2024-2,19,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Sistema financiero*: Evolucion de saldos. El saldo total de creditos sin considerar los programas del gobierno asciende a S/ 391,963 millones y no muestra el cambio de tendencia observado en la actividad economica de los ultimos meses .",lectura_visual_claude
2024-2_img_010,images/2024-2_grafico_010_I_B_2.png,Grafico I.B.2: Sistema financiero: Creditos directos por tipo de cartera,Sistema financiero: Creditos directos por tipo de cartera,"El grafico muestra sistema financiero: creditos directos por tipo de cartera. Segun el reporte, De otro lado, los creditos hipotecarios mantienen un ritmo moderado de crecimiento, siendo el segmento mas estable durante los ultimos anos; mientras tanto, los creditos no minoristas (corporativo, gran empresa y mediana empresa) que fueron afectados por el contexto de desaceleracion economica del pais, inflacion alta y tasas de interes en su mayor nivel historico, vienen mostrando un cambio de tendencia en los ultimos siete meses (-5.4% en julio 2023 vs. +0.3% en agosto 2024).","Grafico de lineas con la variacion porcentual anual de los creditos directos del sistema financiero por tipo de cartera —actividades empresariales, consumo e hipotecario— de 2019 a setiembre de 2024. Las carteras se turnan el liderazgo: el credito a empresas salta a ~20% en 2020 con los programas de garantia y cae a terreno negativo desde 2022, donde sigue al cierre; el consumo hace el recorrido inverso —se contrae hasta ~-15% en la pandemia, rebota a ~20% en 2022 y se desacelera hasta rozar tasas negativas en 2024—; el hipotecario es la serie mas estable, moviendose entre ~4% y ~9%, y cierra cerca de ~3-4%. Al final del periodo las tres carteras convergen en un rango bajo, entre ~-2% y ~4%.",I.B.2,2024-2|I.B.2,2024-2,20,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Sistema financiero: Creditos directos por tipo de cartera. De otro lado, los creditos hipotecarios mantienen un ritmo moderado de crecimiento, siendo el segmento mas estable durante los ultimos anos; mientras tanto, los creditos no minoristas que fueron afectados por el contexto de desaceleracion economica del pais, inflacion alta y tasas de interes en su mayor nivel historico, vienen mostrando un cambio de tendencia en los ultimos siete meses .",lectura_visual_claude
2024-2_img_011,images/2024-2_grafico_011_I_B_3.png,Grafico I.B.3: Sistema financiero: Cartera de alto riesgo,Sistema financiero: Cartera de alto riesgo,"El grafico muestra sistema financiero: cartera de alto riesgo. Segun el reporte, Asimismo, las carteras de hipotecario, consumo y MYPE han registrado mayores ratios de alto riesgo (CAR) en agosto 2024 (4.7%, 6.6% y 10.9%; respectivamente), los cuales se encuentran por encima de lo reportado en el periodo pre pandemia (4.0%, 4.9% y 9.1%; respectivamente) y en agosto 2023 (4.3%, 5.7% y 9.3%; respectivamente).","Grafico de lineas con la cartera de alto riesgo del sistema financiero como porcentaje de los creditos directos, desagregada en cuatro segmentos —mipyme, consumo, hipotecario y cartera mayorista/no minorista— de setiembre de 2019 a setiembre de 2024. La cartera mipyme encabeza el riesgo en todo el periodo: sube desde ~8-9% hasta un maximo de ~12-13% entre 2023 y 2024, con leve alivio al cierre. El consumo repunta con la recesion de 2023 hasta ~6% y luego mejora; el hipotecario se mantiene estable en torno a ~4-5%; y el segmento mayorista es el mas bajo y plano, cerca de ~3%. La brecha entre mipyme y el resto se amplia tras la pandemia y no se cierra al final del periodo.",I.B.3,2024-2|I.B.3,2024-2,21,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Sistema financiero: Cartera de alto riesgo. Asimismo, las carteras de hipotecario, consumo y MYPE han registrado mayores ratios de alto riesgo en agosto 2024 , los cuales se encuentran por encima de lo reportado en el periodo pre pandemia y en agosto 2023 .",lectura_visual_claude
2024-2_img_012,images/2024-2_grafico_012_I_B_4.png,Grafico I.B.4: Sistema financiero: Castigo de Creditos y CAR + cast. y transf. 12 meses*,Sistema financiero: Castigo de Creditos y CAR + cast. y transf. 12 meses*,"El grafico muestra sistema financiero: castigo de creditos y car + cast. y transf. 12 meses*. Segun el reporte, Asimismo, las carteras de hipotecario, consumo y MYPE han registrado mayores ratios de alto riesgo (CAR) en agosto 2024 (4.7%, 6.6% y 10.9%; respectivamente), los cuales se encuentran por encima de lo reportado en el periodo pre pandemia (4.0%, 4.9% y 9.1%; respectivamente) y en agosto 2023 (4.3%, 5.7% y 9.3%; respectivamente).","Grafico combinado de barras y linea con los castigos de creditos anualizados y la cartera de alto riesgo ajustada por castigos (CAR + castigos), ambos expresados como porcentaje de los creditos, de setiembre de 2019 a setiembre de 2024. Las barras de castigos suben durante la pandemia hasta cerca de ~2.5%, se moderan a ~1.5-1.8% en 2022 y vuelven a escalar con la recesion de 2023, cerrando en torno a ~2.5%. La linea de CAR + castigos parte de ~7%, marca un maximo de ~9.5% hacia 2021, se alivia en 2022 y repunta nuevamente hasta ~9% al cierre del periodo, mostrando que el deterioro subyacente es mayor al que refleja la CAR sin ajustar.",I.B.4,2024-2|I.B.4,2024-2,22,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Sistema financiero: Castigo de Creditos y CAR + cast. y transf. 12 meses*. Asimismo, las carteras de hipotecario, consumo y MYPE han registrado mayores ratios de alto riesgo en agosto 2024 , los cuales se encuentran por encima de lo reportado en el periodo pre pandemia y en agosto 2023 .",lectura_visual_claude
2024-2_img_013,images/2024-2_grafico_013_I_B_5.png,Grafico I.B.5: Sistema financiero: Detalle por tipo de credito reprogramado,Sistema financiero: Detalle por tipo de credito reprogramado,"El grafico muestra sistema financiero: detalle por tipo de credito reprogramado. Segun el reporte, Castigos 12m / Cartera Directa *Indicador incluye la cartera alto riesgo, los castigos realizados en los ultimos 12 meses y las transferencias de cartera de alto riesgo de los ultimos 12 meses.","Grafico de barras apiladas con el saldo de creditos reprogramados del sistema financiero por tipo de credito, en millones de soles, con cortes semestrales desde el pico pandemico hasta setiembre de 2024. La lectura central es una desescalada sostenida: cada barra es menor que la anterior y el total del cierre equivale a una fraccion pequena —alrededor de una cuarta o quinta parte— del nivel inicial del periodo mostrado. La composicion tambien cambia: los segmentos asociados a empresas se extinguen mas rapido, y el remanente final queda concentrado en pocas carteras minoristas. Las etiquetas numericas de cada tramo son pequenas a esta resolucion, por lo que esta lectura es precisa en estructura y tendencia pero conservadora en los montos exactos.",I.B.5,2024-2|I.B.5,2024-2,23,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Sistema financiero: Detalle por tipo de credito reprogramado. Castigos 12m / Cartera Directa *Indicador incluye la cartera alto riesgo, los castigos realizados en los ultimos 12 meses y las transferencias de cartera de alto riesgo de los ultimos 12 meses.",lectura_visual_claude
2024-2_img_014,images/2024-2_grafico_014_I_B_6.png,Grafico I.B.6: Sistema financiero: Provisiones totales y ratio de cobertura,Sistema financiero: Provisiones totales y ratio de cobertura,"El grafico muestra sistema financiero: provisiones totales y ratio de cobertura. Segun el reporte, Pagina 22 desde agosto 2020 (129.3%) por el mayor reconocimiento de la CAR y la reduccion de provisiones voluntarias, aun se encuentra por encima del 100%.","Grafico combinado de barras y linea con las provisiones totales del sistema financiero (barras, en soles) y el ratio de cobertura de la cartera de alto riesgo (linea en porcentaje, eje derecho), de setiembre de 2019 a setiembre de 2024. Las provisiones saltan en 2020 por el aprovisionamiento extraordinario de la pandemia hasta un maximo cercano a ~S/ 31 mil millones, se liberan parcialmente hacia 2022 y se estabilizan alrededor de ~S/ 26-27 mil millones. La cobertura dibuja el mismo arco pero cae mas: desde un pico de ~125-130% desciende de manera casi continua hasta ~90-95% al cierre, es decir, las provisiones pasan de exceder la cartera de alto riesgo a cubrirla de forma cada vez mas ajustada.",I.B.6,2024-2|I.B.6,2024-2,24,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Sistema financiero: Provisiones totales y ratio de cobertura. Pagina 22 desde agosto 2020 por el mayor reconocimiento de la CAR y la reduccion de provisiones voluntarias, aun se encuentra por encima del 100%.",lectura_visual_claude
2024-2_img_015,images/2024-2_grafico_015_I_B_7.png,Grafico I.B.7: Sistema financiero*: Analisis de variacion de la Utilidad Neta,Sistema financiero*: Analisis de variacion de la Utilidad Neta,"El grafico muestra sistema financiero*: analisis de variacion de la utilidad neta. Segun el reporte, La menor rentabilidad respecto al 2023 responde principalmente al menor dinamismo de la cartera (ingresos financieros crecieron solo 8.9% y S/ 4,521 millones) y el significativo incremento del gasto de provisiones (+36.6%, +S/ 4,117 millones) por los mayores niveles de incumplimiento y del gasto financiero (+11.9%, +S/ 1,813 millones) por el periodo experimentado con altas tasas de interes.","Grafico de cascada con la variacion de la utilidad neta anualizada del sistema financiero entre agosto de 2023 y agosto de 2024, en millones de soles. Parte de S/ 10,664 millones y cierra en S/ 9,187 millones, una caida de ~S/ 1,477 millones (~-14%). Las barras azules suman: ingresos financieros (+4,521), impuesto a la renta (+843) y servicios financieros (+245); las naranjas restan: gasto de provisiones (-4,117), gastos financieros (-1,813), gastos administrativos (-802) y otros (-354). La lectura central es que el mayor ingreso financiero no alcanzo a compensar el salto del gasto en provisiones, el componente negativo dominante, y la utilidad termino por debajo del punto de partida.",I.B.7,2024-2|I.B.7,2024-2,25,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,Sistema financiero*: Analisis de variacion de la Utilidad Neta. La menor rentabilidad respecto al 2023 responde principalmente al menor dinamismo de la cartera y el significativo incremento del gasto de provisiones por los mayores niveles de incumplimiento y del gasto financiero por el periodo experimentado con altas tasas de interes.,lectura_visual_claude
2024-2_img_016,images/2024-2_grafico_016_I_B_8.png,Grafico I.B.8: Sistema financiero: Descomposicion del ROEA,Sistema financiero: Descomposicion del ROEA,"El grafico muestra sistema financiero: descomposicion del roea. Segun el reporte, Por otro lado, el rendimiento (ingresos/activos), 11.3% a agosto 2024, mantiene una tendencia creciente, superando incluso los niveles pre pandemia (10.7%), lo cual responde a las mayores tasas de interes del mercado y a la reduccion en la participacion de los programas del gobierno. 12 Rentabilidad anualizada sobre el patrimonio contable promedio de los ultimos doce meses.","Grafico de barras apiladas con linea superpuesta que descompone el ROEA del sistema financiero entre setiembre de 2019 y setiembre de 2024, en porcentaje. Las barras positivas corresponden al margen financiero, el componente dominante en torno a 11-13 puntos, y a los ingresos netos por servicios; las barras negativas a los gastos operativos y de provisiones, de varios puntos bajo cero cada uno. La linea del ROEA parte cerca de 17-18%, cae abruptamente durante la pandemia hasta un minimo de alrededor de 3-4% en 2021, se recupera hasta rondar 17-18% en 2022-2023 y se modera hacia 15-16% al cierre en setiembre de 2024.",I.B.8,2024-2|I.B.8,2024-2,26,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Sistema financiero: Descomposicion del ROEA. Por otro lado, el rendimiento , 11.3% a agosto 2024, mantiene una tendencia creciente, superando incluso los niveles pre pandemia , lo cual responde a las mayores tasas de interes del mercado y a la reduccion en la participacion de los programas del gobierno. 12 Rentabilidad anualizada sobre el patrimonio contable promedio de los ultimos doce meses.",lectura_visual_claude
2024-2_img_017,images/2024-2_grafico_017_I_B_9.png,Grafico I.B.9: Sistema financiero: Ratio de capital global,Sistema financiero: Ratio de capital global,El grafico muestra sistema financiero: ratio de capital global.,"Grafico combinado del ratio de capital global del sistema financiero: barras apiladas en millones de soles sobre el eje izquierdo, graduado hasta 40,000, que suman el capital minimo requerido como base de mayor tamano y el colchon de capital encima, junto con una linea del ratio de capital global en porcentaje sobre el eje derecho, que arranca en 10. La frecuencia es trimestral, con marcas de diciembre, marzo, junio y setiembre a lo largo de varios anos hasta el cierre de 2024. Las barras crecen de forma sostenida y el total se aproxima a S/ 40 mil millones al final, mientras la linea del ratio se mantiene relativamente estable, en torno a 16-17%. Fuente: SBS.",I.B.9,2024-2|I.B.9,2024-2,27,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",0.0,ninguna,Sistema financiero: Ratio de capital global,lectura_visual_claude
2024-2_img_018,images/2024-2_grafico_018_II_A_1.png,Grafico II.A.1: Sistema financiero: Ratio CET1 y ratio de capital global,Sistema financiero: Ratio CET1 y ratio de capital global,"El grafico muestra sistema financiero: ratio cet1 y ratio de capital global. Segun el reporte, De la misma forma, el ratio CET1, que constituye el capital de mayor calidad con el que cuentan las entidades del sistema financiero, y que se situa en 12.6% a junio de 2024, convergeria a 11.4% bajo un escenario de estres y a 10.6% en un escenario de estres severo, despues de dos anos (ver Grafico II.A.1.b.), manteniendo valores por encima del requerimiento minimo legal 22. Cabe destacar que el ejercicio de estres de solvencia no contempla la emision de deuda subordinada o inyeccion de capital exogeno, debido a que estos elementos estan sujetos a las politicas internas de cada institucion financiera.","Grafico de cajas de percentiles en dos paneles con los resultados del ejercicio de estres de solvencia, en porcentaje. El panel a muestra el ratio de capital global y el panel b el ratio CET1. Cada panel compara la posicion inicial contra los escenarios Base, Estres y Estres Severo en dos horizontes, junio de 2025 y junio de 2026, usando cajas con los rangos de percentiles 25-50 y 50-75, un punto para la mediana y un rombo para el promedio. En el panel a la mediana parte de 15.9% y desciende conforme se endurece el escenario, hacia valores cercanos a 13.5% en el estres severo; en el panel b el CET1 parte de alrededor de 11.9% con un patron de deterioro similar, sobre un eje graduado hasta 14%.",II.A.1,2024-2|II.A.1,2024-2,34,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Sistema financiero: Ratio CET1 y ratio de capital global. De la misma forma, el ratio CET1, que constituye el capital de mayor calidad con el que cuentan las entidades del sistema financiero, y que se situa en 12.6% a junio de 2024, convergeria a 11.4% bajo un escenario de estres y a 10.6% en un escenario de estres severo, despues de dos anos , manteniendo valores por encima del requerimiento minimo legal 22. Cabe destacar que el ejercicio de estres de solvencia no contempla la emision de deuda subordinada o inyeccion de capital exogeno, debido a que estos elementos estan sujetos a las politicas internas de cada institucion financiera.",lectura_visual_claude
2024-2_img_019,images/2024-2_grafico_019_II_B_1.png,Grafico II.B.1: Brechas acumuladas de liquidez,Brechas acumuladas de liquidez,"El grafico muestra brechas acumuladas de liquidez. Segun el reporte, En el horizonte de doce meses, 29 Catalan, 2015. Guidance Notes on Stress Testing Pagina 37 la brecha acumulada positiva promedio asciende al 8.1% del total de pasivos del sistema financiero; ello debido a que, a partir del cuarto mes, en promedio, el flujo de entrada por creditos simulado de las entidades es superior al flujo de salida simulado por la realizacion de sus pasivos 30, lo que les permite acumular efectivo adicional al colchon de activos liquidos de alta calidad.","Grafico de distribucion con cajas de percentiles 25-75, punto para la mediana y rombo para el promedio, que muestra las brechas acumuladas de liquidez del ejercicio de estres como porcentaje de los pasivos, con eje vertical graduado hasta 40%. Las columnas se agrupan en tres horizontes, 1M, 3M y 12M, y dentro de cada uno se comparan los escenarios leve, adverso y severamente adverso. Las distribuciones son casi todas positivas y se elevan y ensanchan al alargar el plazo: a un mes se concentran cerca de cero, mientras que a doce meses el promedio ronda 8% y algunas entidades llegan a valores cercanos al tope del eje. El borde inferior apenas cruza el cero, y solo en el escenario severamente adverso. Fuente: SBS.",II.B.1,2024-2|II.B.1,2024-2,39,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,parrafo_previo,"Brechas acumuladas de liquidez. En el horizonte de doce meses, 29 Catalan, 2015. Guidance Notes on Stress Testing Pagina 37 la brecha acumulada positiva promedio asciende al 8.1% del total de pasivos del sistema financiero; ello debido a que, a partir del cuarto mes, en promedio, el flujo de entrada por creditos simulado de las entidades es superior al flujo de salida simulado por la realizacion de sus pasivos 30, lo que les permite acumular efectivo adicional al colchon de activos liquidos de alta calidad.",lectura_visual_claude
2024-2_img_020,images/2024-2_grafico_020_II_B_2.png,Grafico II.B.2: Distance to liquidity stress indicator (DLSI),Distance to liquidity stress indicator (DLSI),"El grafico muestra distance to liquidity stress indicator (dlsi). Segun el reporte, Reverse Stress Test El promedio del indicador Distance to Liquidity Stress Indicator (DLSI), que mide la severidad por la que se deberian multiplicar los run-off rates para que las entidades presenten deficits de liquidez en un escenario de estres (reverse stress test), asciende a 1.5 (mediana de 1.3) para las entidades del 30 A partir del cuarto mes, la salida de pasivos proviene principalmente del vencimiento de adeudados y emisiones Pagina 38 sistema financiero (Ver Grafico II.B.2).","Grafico de distribucion de una sola columna con el Distance to Liquidity Stress Indicator, DLSI, del sistema financiero: una caja con el rango de percentiles 25-75 acompanada de marcadores de promedio y mediana, sobre un eje vertical graduado de 0.00 a 2.00. La caja se situa integramente en terreno positivo y mayormente por encima de la linea de 1, con el promedio en torno a 1.5, lo que en este indicador significa que la entidad tipica resistiria salidas de fondos 1.5 veces mas severas que las modeladas en el escenario severamente adverso. Algunas observaciones se aproximan al tope del eje en 2. Fuente: SBS.",II.B.2,2024-2|II.B.2,2024-2,40,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,cita_explicita,"Distance to liquidity stress indicator (DLSI). Reverse Stress Test El promedio del indicador Distance to Liquidity Stress Indicator , que mide la severidad por la que se deberian multiplicar los run-off rates para que las entidades presenten deficits de liquidez en un escenario de estres , asciende a 1.5 para las entidades del 30 A partir del cuarto mes, la salida de pasivos proviene principalmente del vencimiento de adeudados y emisiones Pagina 38 sistema financiero .",lectura_visual_claude
2024-2_img_021,images/2024-2_grafico_021_III_A_1.png,Grafico III.A.1: Vencimiento de bonos corporativos,Vencimiento de bonos corporativos,"El grafico muestra vencimiento de bonos corporativos. Segun el reporte, Cabe senalar que el vencimiento de los bonos emitidos por estas empresas esta fuertemente concentrado en los proximos cinco anos: hasta 2029, el 47.2% del saldo total de bonos en circulacion vencera. Esto sugiere que las empresas deberan enfrentar la renovacion de sus deudas en un entorno de condiciones de financiamiento menos restrictivas que las vigentes en el momento de emision de estos bonos (ver Grafico III.A.1).","Grafico combinado del perfil de vencimiento de bonos corporativos, con saldo al 30 de junio de 2024. Barras anuales con el monto que vence cada ano en millones de soles sobre el eje izquierdo, graduado hasta 14,000, y una linea con el porcentaje acumulado del saldo sobre el eje derecho, de 0 a 100%. El horizonte abarca unas dos decadas desde 2024-2025. Los vencimientos se concentran en los primeros cinco anos, de modo que la linea acumulada cruza cerca de 47% hacia 2029, y luego avanza con barras mas intermitentes hasta aplanarse rumbo a 100% al final del horizonte. Fuente: Bloomberg.",III.A.1,2024-2|III.A.1,2024-2,47,"SBS - Informe de Estabilidad del Sistema Financiero, 2024-2",1.0,cita_explicita,"Vencimiento de bonos corporativos. Cabe senalar que el vencimiento de los bonos emitidos por estas empresas esta fuertemente concentrado en los proximos cinco anos: hasta 2029, el 47.2% del saldo total de bonos en circulacion vencera. Esto sugiere que las empresas deberan enfrentar la renovacion de sus deudas en un entorno de condiciones de financiamiento menos restrictivas que las vigentes en el momento de emision de estos bonos .",lectura_visual_claude
